"","yearID","teamID","HR","lgID","HR_tot"
"1",1901,"BLA",24,"AL",228
"2",1901,"BOS",37,"AL",228
"3",1901,"BRO",32,"NL",227
"4",1901,"BSN",28,"NL",227
"5",1901,"CHA",32,"AL",228
"6",1901,"CHN",18,"NL",227
"7",1901,"CIN",38,"NL",227
"8",1901,"CLE",12,"AL",228
"9",1901,"DET",29,"AL",228
"10",1901,"MLA",26,"AL",228
"11",1901,"NY1",19,"NL",227
"12",1901,"PHA",35,"AL",228
"13",1901,"PHI",24,"NL",227
"14",1901,"PIT",29,"NL",227
"15",1901,"SLN",39,"NL",227
"16",1901,"WS1",33,"AL",228
"17",1902,"BLA",33,"AL",258
"18",1902,"BOS",42,"AL",258
"19",1902,"BRO",19,"NL",98
"20",1902,"BSN",14,"NL",98
"21",1902,"CHA",14,"AL",258
"22",1902,"CHN",6,"NL",98
"23",1902,"CIN",18,"NL",98
"24",1902,"CLE",33,"AL",258
"25",1902,"DET",22,"AL",258
"26",1902,"NY1",8,"NL",98
"27",1902,"PHA",38,"AL",258
"28",1902,"PHI",5,"NL",98
"29",1902,"PIT",18,"NL",98
"30",1902,"SLA",29,"AL",258
"31",1902,"SLN",10,"NL",98
"32",1902,"WS1",47,"AL",258
"33",1903,"BOS",48,"AL",184
"34",1903,"BRO",15,"NL",151
"35",1903,"BSN",25,"NL",151
"36",1903,"CHA",14,"AL",184
"37",1903,"CHN",9,"NL",151
"38",1903,"CIN",28,"NL",151
"39",1903,"CLE",31,"AL",184
"40",1903,"DET",12,"AL",184
"41",1903,"NY1",20,"NL",151
"42",1903,"NYA",18,"AL",184
"43",1903,"PHA",32,"AL",184
"44",1903,"PHI",12,"NL",151
"45",1903,"PIT",34,"NL",151
"46",1903,"SLA",12,"AL",184
"47",1903,"SLN",8,"NL",151
"48",1903,"WS1",17,"AL",184
"49",1904,"BOS",26,"AL",156
"50",1904,"BRO",15,"NL",175
"51",1904,"BSN",24,"NL",175
"52",1904,"CHA",14,"AL",156
"53",1904,"CHN",22,"NL",175
"54",1904,"CIN",21,"NL",175
"55",1904,"CLE",27,"AL",156
"56",1904,"DET",11,"AL",156
"57",1904,"NY1",31,"NL",175
"58",1904,"NYA",27,"AL",156
"59",1904,"PHA",31,"AL",156
"60",1904,"PHI",23,"NL",175
"61",1904,"PIT",15,"NL",175
"62",1904,"SLA",10,"AL",156
"63",1904,"SLN",24,"NL",175
"64",1904,"WS1",10,"AL",156
"65",1905,"BOS",29,"AL",156
"66",1905,"BRO",29,"NL",182
"67",1905,"BSN",17,"NL",182
"68",1905,"CHA",11,"AL",156
"69",1905,"CHN",12,"NL",182
"70",1905,"CIN",27,"NL",182
"71",1905,"CLE",18,"AL",156
"72",1905,"DET",13,"AL",156
"73",1905,"NY1",39,"NL",182
"74",1905,"NYA",23,"AL",156
"75",1905,"PHA",24,"AL",156
"76",1905,"PHI",16,"NL",182
"77",1905,"PIT",22,"NL",182
"78",1905,"SLA",16,"AL",156
"79",1905,"SLN",20,"NL",182
"80",1905,"WS1",22,"AL",156
"81",1906,"BOS",13,"AL",137
"82",1906,"BRO",25,"NL",126
"83",1906,"BSN",16,"NL",126
"84",1906,"CHA",7,"AL",137
"85",1906,"CHN",20,"NL",126
"86",1906,"CIN",16,"NL",126
"87",1906,"CLE",12,"AL",137
"88",1906,"DET",10,"AL",137
"89",1906,"NY1",15,"NL",126
"90",1906,"NYA",17,"AL",137
"91",1906,"PHA",32,"AL",137
"92",1906,"PHI",12,"NL",126
"93",1906,"PIT",12,"NL",126
"94",1906,"SLA",20,"AL",137
"95",1906,"SLN",10,"NL",126
"96",1906,"WS1",26,"AL",137
"97",1907,"BOS",18,"AL",104
"98",1907,"BRO",18,"NL",141
"99",1907,"BSN",22,"NL",141
"100",1907,"CHA",5,"AL",104
"101",1907,"CHN",13,"NL",141
"102",1907,"CIN",15,"NL",141
"103",1907,"CLE",11,"AL",104
"104",1907,"DET",11,"AL",104
"105",1907,"NY1",23,"NL",141
"106",1907,"NYA",15,"AL",104
"107",1907,"PHA",22,"AL",104
"108",1907,"PHI",12,"NL",141
"109",1907,"PIT",19,"NL",141
"110",1907,"SLA",10,"AL",104
"111",1907,"SLN",19,"NL",141
"112",1907,"WS1",12,"AL",104
"113",1908,"BOS",14,"AL",116
"114",1908,"BRO",28,"NL",151
"115",1908,"BSN",17,"NL",151
"116",1908,"CHA",3,"AL",116
"117",1908,"CHN",19,"NL",151
"118",1908,"CIN",14,"NL",151
"119",1908,"CLE",18,"AL",116
"120",1908,"DET",19,"AL",116
"121",1908,"NY1",20,"NL",151
"122",1908,"NYA",13,"AL",116
"123",1908,"PHA",21,"AL",116
"124",1908,"PHI",11,"NL",151
"125",1908,"PIT",25,"NL",151
"126",1908,"SLA",20,"AL",116
"127",1908,"SLN",17,"NL",151
"128",1908,"WS1",8,"AL",116
"129",1909,"BOS",20,"AL",109
"130",1909,"BRO",16,"NL",151
"131",1909,"BSN",15,"NL",151
"132",1909,"CHA",4,"AL",109
"133",1909,"CHN",20,"NL",151
"134",1909,"CIN",22,"NL",151
"135",1909,"CLE",10,"AL",109
"136",1909,"DET",19,"AL",109
"137",1909,"NY1",26,"NL",151
"138",1909,"NYA",16,"AL",109
"139",1909,"PHA",21,"AL",109
"140",1909,"PHI",12,"NL",151
"141",1909,"PIT",25,"NL",151
"142",1909,"SLA",10,"AL",109
"143",1909,"SLN",15,"NL",151
"144",1909,"WS1",9,"AL",109
"145",1910,"BOS",43,"AL",147
"146",1910,"BRO",25,"NL",214
"147",1910,"BSN",31,"NL",214
"148",1910,"CHA",7,"AL",147
"149",1910,"CHN",34,"NL",214
"150",1910,"CIN",23,"NL",214
"151",1910,"CLE",9,"AL",147
"152",1910,"DET",28,"AL",147
"153",1910,"NY1",31,"NL",214
"154",1910,"NYA",20,"AL",147
"155",1910,"PHA",19,"AL",147
"156",1910,"PHI",22,"NL",214
"157",1910,"PIT",33,"NL",214
"158",1910,"SLA",12,"AL",147
"159",1910,"SLN",15,"NL",214
"160",1910,"WS1",9,"AL",147
"161",1911,"BOS",35,"AL",198
"162",1911,"BRO",28,"NL",316
"163",1911,"BSN",37,"NL",316
"164",1911,"CHA",20,"AL",198
"165",1911,"CHN",54,"NL",316
"166",1911,"CIN",21,"NL",316
"167",1911,"CLE",20,"AL",198
"168",1911,"DET",30,"AL",198
"169",1911,"NY1",41,"NL",316
"170",1911,"NYA",25,"AL",198
"171",1911,"PHA",35,"AL",198
"172",1911,"PHI",60,"NL",316
"173",1911,"PIT",49,"NL",316
"174",1911,"SLA",17,"AL",198
"175",1911,"SLN",26,"NL",316
"176",1911,"WS1",16,"AL",198
"177",1912,"BOS",29,"AL",156
"178",1912,"BRO",32,"NL",287
"179",1912,"BSN",35,"NL",287
"180",1912,"CHA",17,"AL",156
"181",1912,"CHN",43,"NL",287
"182",1912,"CIN",21,"NL",287
"183",1912,"CLE",12,"AL",156
"184",1912,"DET",19,"AL",156
"185",1912,"NY1",47,"NL",287
"186",1912,"NYA",18,"AL",156
"187",1912,"PHA",22,"AL",156
"188",1912,"PHI",43,"NL",287
"189",1912,"PIT",39,"NL",287
"190",1912,"SLA",19,"AL",156
"191",1912,"SLN",27,"NL",287
"192",1912,"WS1",20,"AL",156
"193",1913,"BOS",17,"AL",159
"194",1913,"BRO",39,"NL",310
"195",1913,"BSN",32,"NL",310
"196",1913,"CHA",24,"AL",159
"197",1913,"CHN",59,"NL",310
"198",1913,"CIN",27,"NL",310
"199",1913,"CLE",16,"AL",159
"200",1913,"DET",24,"AL",159
"201",1913,"NY1",30,"NL",310
"202",1913,"NYA",8,"AL",159
"203",1913,"PHA",33,"AL",159
"204",1913,"PHI",73,"NL",310
"205",1913,"PIT",35,"NL",310
"206",1913,"SLA",18,"AL",159
"207",1913,"SLN",15,"NL",310
"208",1913,"WS1",19,"AL",159
"209",1914,"BOS",18,"AL",148
"210",1914,"BRO",31,"NL",267
"211",1914,"BSN",35,"NL",267
"212",1914,"CHA",19,"AL",148
"213",1914,"CHN",42,"NL",267
"214",1914,"CIN",16,"NL",267
"215",1914,"CLE",10,"AL",148
"216",1914,"DET",25,"AL",148
"217",1914,"NY1",30,"NL",267
"218",1914,"NYA",12,"AL",148
"219",1914,"PHA",29,"AL",148
"220",1914,"PHI",62,"NL",267
"221",1914,"PIT",18,"NL",267
"222",1914,"SLA",17,"AL",148
"223",1914,"SLN",33,"NL",267
"224",1914,"WS1",18,"AL",148
"225",1915,"BOS",14,"AL",160
"226",1915,"BRO",14,"NL",225
"227",1915,"BSN",17,"NL",225
"228",1915,"CHA",25,"AL",160
"229",1915,"CHN",53,"NL",225
"230",1915,"CIN",15,"NL",225
"231",1915,"CLE",20,"AL",160
"232",1915,"DET",23,"AL",160
"233",1915,"NY1",24,"NL",225
"234",1915,"NYA",31,"AL",160
"235",1915,"PHA",16,"AL",160
"236",1915,"PHI",58,"NL",225
"237",1915,"PIT",24,"NL",225
"238",1915,"SLA",19,"AL",160
"239",1915,"SLN",20,"NL",225
"240",1915,"WS1",12,"AL",160
"241",1916,"BOS",14,"AL",144
"242",1916,"BRO",28,"NL",239
"243",1916,"BSN",22,"NL",239
"244",1916,"CHA",17,"AL",144
"245",1916,"CHN",46,"NL",239
"246",1916,"CIN",14,"NL",239
"247",1916,"CLE",16,"AL",144
"248",1916,"DET",17,"AL",144
"249",1916,"NY1",42,"NL",239
"250",1916,"NYA",35,"AL",144
"251",1916,"PHA",19,"AL",144
"252",1916,"PHI",42,"NL",239
"253",1916,"PIT",20,"NL",239
"254",1916,"SLA",14,"AL",144
"255",1916,"SLN",25,"NL",239
"256",1916,"WS1",12,"AL",144
"257",1917,"BOS",14,"AL",133
"258",1917,"BRO",25,"NL",202
"259",1917,"BSN",22,"NL",202
"260",1917,"CHA",18,"AL",133
"261",1917,"CHN",17,"NL",202
"262",1917,"CIN",26,"NL",202
"263",1917,"CLE",13,"AL",133
"264",1917,"DET",25,"AL",133
"265",1917,"NY1",39,"NL",202
"266",1917,"NYA",27,"AL",133
"267",1917,"PHA",17,"AL",133
"268",1917,"PHI",38,"NL",202
"269",1917,"PIT",9,"NL",202
"270",1917,"SLA",15,"AL",133
"271",1917,"SLN",26,"NL",202
"272",1917,"WS1",4,"AL",133
"273",1918,"BOS",15,"AL",96
"274",1918,"BRO",10,"NL",139
"275",1918,"BSN",13,"NL",139
"276",1918,"CHA",8,"AL",96
"277",1918,"CHN",21,"NL",139
"278",1918,"CIN",15,"NL",139
"279",1918,"CLE",9,"AL",96
"280",1918,"DET",13,"AL",96
"281",1918,"NY1",13,"NL",139
"282",1918,"NYA",20,"AL",96
"283",1918,"PHA",22,"AL",96
"284",1918,"PHI",25,"NL",139
"285",1918,"PIT",15,"NL",139
"286",1918,"SLA",5,"AL",96
"287",1918,"SLN",27,"NL",139
"288",1918,"WS1",4,"AL",96
"289",1919,"BOS",33,"AL",240
"290",1919,"BRO",25,"NL",207
"291",1919,"BSN",24,"NL",207
"292",1919,"CHA",25,"AL",240
"293",1919,"CHN",21,"NL",207
"294",1919,"CIN",20,"NL",207
"295",1919,"CLE",24,"AL",240
"296",1919,"DET",23,"AL",240
"297",1919,"NY1",40,"NL",207
"298",1919,"NYA",45,"AL",240
"299",1919,"PHA",35,"AL",240
"300",1919,"PHI",42,"NL",207
"301",1919,"PIT",17,"NL",207
"302",1919,"SLA",31,"AL",240
"303",1919,"SLN",18,"NL",207
"304",1919,"WS1",24,"AL",240
"305",1920,"BOS",22,"AL",369
"306",1920,"BRO",28,"NL",261
"307",1920,"BSN",23,"NL",261
"308",1920,"CHA",37,"AL",369
"309",1920,"CHN",34,"NL",261
"310",1920,"CIN",18,"NL",261
"311",1920,"CLE",35,"AL",369
"312",1920,"DET",30,"AL",369
"313",1920,"NY1",46,"NL",261
"314",1920,"NYA",115,"AL",369
"315",1920,"PHA",44,"AL",369
"316",1920,"PHI",64,"NL",261
"317",1920,"PIT",16,"NL",261
"318",1920,"SLA",50,"AL",369
"319",1920,"SLN",32,"NL",261
"320",1920,"WS1",36,"AL",369
"321",1921,"BOS",17,"AL",477
"322",1921,"BRO",59,"NL",460
"323",1921,"BSN",61,"NL",460
"324",1921,"CHA",35,"AL",477
"325",1921,"CHN",37,"NL",460
"326",1921,"CIN",20,"NL",460
"327",1921,"CLE",42,"AL",477
"328",1921,"DET",58,"AL",477
"329",1921,"NY1",75,"NL",460
"330",1921,"NYA",134,"AL",477
"331",1921,"PHA",82,"AL",477
"332",1921,"PHI",88,"NL",460
"333",1921,"PIT",37,"NL",460
"334",1921,"SLA",67,"AL",477
"335",1921,"SLN",83,"NL",460
"336",1921,"WS1",42,"AL",477
"337",1922,"BOS",45,"AL",525
"338",1922,"BRO",56,"NL",530
"339",1922,"BSN",32,"NL",530
"340",1922,"CHA",45,"AL",525
"341",1922,"CHN",42,"NL",530
"342",1922,"CIN",45,"NL",530
"343",1922,"CLE",32,"AL",525
"344",1922,"DET",54,"AL",525
"345",1922,"NY1",80,"NL",530
"346",1922,"NYA",95,"AL",525
"347",1922,"PHA",111,"AL",525
"348",1922,"PHI",116,"NL",530
"349",1922,"PIT",52,"NL",530
"350",1922,"SLA",98,"AL",525
"351",1922,"SLN",107,"NL",530
"352",1922,"WS1",45,"AL",525
"353",1923,"BOS",34,"AL",442
"354",1923,"BRO",62,"NL",538
"355",1923,"BSN",32,"NL",538
"356",1923,"CHA",42,"AL",442
"357",1923,"CHN",90,"NL",538
"358",1923,"CIN",45,"NL",538
"359",1923,"CLE",59,"AL",442
"360",1923,"DET",41,"AL",442
"361",1923,"NY1",85,"NL",538
"362",1923,"NYA",105,"AL",442
"363",1923,"PHA",53,"AL",442
"364",1923,"PHI",112,"NL",538
"365",1923,"PIT",49,"NL",538
"366",1923,"SLA",82,"AL",442
"367",1923,"SLN",63,"NL",538
"368",1923,"WS1",26,"AL",442
"369",1924,"BOS",30,"AL",397
"370",1924,"BRO",72,"NL",499
"371",1924,"BSN",25,"NL",499
"372",1924,"CHA",41,"AL",397
"373",1924,"CHN",66,"NL",499
"374",1924,"CIN",36,"NL",499
"375",1924,"CLE",41,"AL",397
"376",1924,"DET",35,"AL",397
"377",1924,"NY1",95,"NL",499
"378",1924,"NYA",98,"AL",397
"379",1924,"PHA",63,"AL",397
"380",1924,"PHI",94,"NL",499
"381",1924,"PIT",44,"NL",499
"382",1924,"SLA",67,"AL",397
"383",1924,"SLN",67,"NL",499
"384",1924,"WS1",22,"AL",397
"385",1925,"BOS",41,"AL",533
"386",1925,"BRO",64,"NL",636
"387",1925,"BSN",41,"NL",636
"388",1925,"CHA",38,"AL",533
"389",1925,"CHN",86,"NL",636
"390",1925,"CIN",44,"NL",636
"391",1925,"CLE",52,"AL",533
"392",1925,"DET",50,"AL",533
"393",1925,"NY1",114,"NL",636
"394",1925,"NYA",110,"AL",533
"395",1925,"PHA",76,"AL",533
"396",1925,"PHI",100,"NL",636
"397",1925,"PIT",78,"NL",636
"398",1925,"SLA",110,"AL",533
"399",1925,"SLN",109,"NL",636
"400",1925,"WS1",56,"AL",533
"401",1926,"BOS",32,"AL",424
"402",1926,"BRO",40,"NL",439
"403",1926,"BSN",16,"NL",439
"404",1926,"CHA",32,"AL",424
"405",1926,"CHN",66,"NL",439
"406",1926,"CIN",35,"NL",439
"407",1926,"CLE",27,"AL",424
"408",1926,"DET",36,"AL",424
"409",1926,"NY1",73,"NL",439
"410",1926,"NYA",121,"AL",424
"411",1926,"PHA",61,"AL",424
"412",1926,"PHI",75,"NL",439
"413",1926,"PIT",44,"NL",439
"414",1926,"SLA",72,"AL",424
"415",1926,"SLN",90,"NL",439
"416",1926,"WS1",43,"AL",424
"417",1927,"BOS",28,"AL",439
"418",1927,"BRO",39,"NL",483
"419",1927,"BSN",37,"NL",483
"420",1927,"CHA",36,"AL",439
"421",1927,"CHN",74,"NL",483
"422",1927,"CIN",29,"NL",483
"423",1927,"CLE",26,"AL",439
"424",1927,"DET",51,"AL",439
"425",1927,"NY1",109,"NL",483
"426",1927,"NYA",158,"AL",439
"427",1927,"PHA",56,"AL",439
"428",1927,"PHI",57,"NL",483
"429",1927,"PIT",54,"NL",483
"430",1927,"SLA",55,"AL",439
"431",1927,"SLN",84,"NL",483
"432",1927,"WS1",29,"AL",439
"433",1928,"BOS",38,"AL",483
"434",1928,"BRO",66,"NL",610
"435",1928,"BSN",52,"NL",610
"436",1928,"CHA",24,"AL",483
"437",1928,"CHN",92,"NL",610
"438",1928,"CIN",32,"NL",610
"439",1928,"CLE",34,"AL",483
"440",1928,"DET",62,"AL",483
"441",1928,"NY1",118,"NL",610
"442",1928,"NYA",133,"AL",483
"443",1928,"PHA",89,"AL",483
"444",1928,"PHI",85,"NL",610
"445",1928,"PIT",52,"NL",610
"446",1928,"SLA",63,"AL",483
"447",1928,"SLN",113,"NL",610
"448",1928,"WS1",40,"AL",483
"449",1929,"BOS",28,"AL",595
"450",1929,"BRO",99,"NL",754
"451",1929,"BSN",33,"NL",754
"452",1929,"CHA",37,"AL",595
"453",1929,"CHN",139,"NL",754
"454",1929,"CIN",34,"NL",754
"455",1929,"CLE",62,"AL",595
"456",1929,"DET",110,"AL",595
"457",1929,"NY1",136,"NL",754
"458",1929,"NYA",142,"AL",595
"459",1929,"PHA",122,"AL",595
"460",1929,"PHI",153,"NL",754
"461",1929,"PIT",60,"NL",754
"462",1929,"SLA",46,"AL",595
"463",1929,"SLN",100,"NL",754
"464",1929,"WS1",48,"AL",595
"465",1930,"BOS",47,"AL",673
"466",1930,"BRO",122,"NL",892
"467",1930,"BSN",66,"NL",892
"468",1930,"CHA",63,"AL",673
"469",1930,"CHN",171,"NL",892
"470",1930,"CIN",74,"NL",892
"471",1930,"CLE",72,"AL",673
